,date,andhra pradesh,arunachal pradesh,assam,bihar,chandigarh,chhattisgarh,dd,delhi,dnh,dvc,essar steel,goa,gujarat,haryana,hp,j&k,jharkhand,karnataka,kerala,maharashtra,manipur,meghalaya,mizoram,mp,nagaland,odisha,pondy,punjab,rajasthan,sikkim,tamil nadu,telangana,tripura,up,uttarakhand,west bengal
2181,2019-09-07,169.6,2.3,36.0,115.6,5.9,85.2,7.5,122.2,18.6,61.5,5.8,10.2,294.3,209.1,31.1,40.2,24.5,177.7,67.0,390.6,2.6,5.3,1.9,192.3,2.3,89.4,8.2,228.4,224.7,1.2,307.3,188.3,4.9,430.1,39.6,168.4
2182,2019-09-08,169.7,2.1,33.3,112.6,5.5,74.4,6.9,116.7,18.2,62.6,6.6,10.2,276.3,198.2,28.2,39.3,23.2,167.9,62.6,381.2,2.5,5.3,1.8,180.0,2.2,91.4,7.7,224.1,219.8,0.8,290.2,188.1,4.8,423.8,38.0,153.1
2183,2019-09-09,181.9,2.0,34.2,113.0,6.4,78.9,7.1,128.5,18.6,61.0,6.0,11.0,284.7,214.1,29.9,40.0,25.3,187.0,67.1,395.1,2.4,5.3,1.7,174.7,2.1,95.7,8.3,237.2,232.7,1.0,318.2,200.5,4.9,421.3,42.0,166.9
2184,2019-09-10,186.9,2.3,35.0,103.6,6.4,83.8,7.4,126.9,18.7,61.1,5.7,11.8,278.2,220.1,31.6,42.8,23.6,191.6,64.5,395.6,2.4,5.6,1.8,180.4,2.1,99.2,8.8,251.9,246.5,1.1,329.9,205.9,4.9,437.4,43.3,173.9
2185,2019-09-11,186.6,2.2,34.7,109.1,6.7,86.5,7.3,134.9,18.7,64.4,5.0,11.8,277.2,223.2,31.6,42.9,25.5,189.5,58.9,400.3,2.5,5.7,1.7,179.5,2.2,98.5,7.9,255.0,253.5,1.0,313.2,206.8,5.0,424.0,44.3,174.3
2186,2019-09-12,183.0,2.1,34.1,106.4,6.7,84.7,7.3,137.2,18.5,62.2,5.5,11.8,267.2,222.6,31.7,44.9,23.4,194.7,61.2,377.8,2.4,5.5,1.8,167.9,2.2,96.5,7.4,264.6,253.0,1.0,289.2,199.1,4.8,426.5,42.1,162.9
2187,2019-09-13,184.5,2.2,32.3,102.7,6.4,85.4,7.4,132.6,18.4,61.3,5.5,11.9,282.3,224.4,30.6,41.3,24.9,193.9,65.2,383.5,2.5,5.6,1.2,162.6,2.3,98.9,7.3,259.7,247.4,0.9,291.4,199.1,4.7,393.0,42.9,160.9
2188,2019-09-14,180.5,2.2,31.5,104.2,6.0,89.1,7.3,125.3,18.4,63.5,5.8,11.8,287.7,218.5,31.0,42.2,25.8,190.9,67.2,390.7,2.4,5.7,1.8,162.8,2.5,100.1,7.4,259.0,243.3,1.0,288.8,199.8,4.8,390.4,41.3,166.7
2189,2019-09-15,175.6,2.1,30.8,108.6,5.5,93.9,6.8,116.2,18.2,63.1,5.8,11.8,280.1,200.9,28.7,39.7,26.2,185.5,63.1,382.4,2.5,5.5,1.7,166.2,2.2,102.8,6.8,248.8,237.1,0.7,262.3,189.3,4.8,393.1,38.5,164.9
2190,2019-09-16,172.8,2.2,31.6,108.4,6.0,97.0,7.1,124.6,18.6,64.1,5.5,11.8,301.1,212.7,29.6,39.7,25.1,188.3,67.7,407.9,2.6,5.4,1.6,172.7,2.1,105.3,7.4,238.1,243.9,1.0,276.8,199.8,5.9,405.3,41.0,175.3
2191,2019-09-17,162.7,2.1,31.4,93.4,5.9,89.8,7.2,125.1,18.1,61.8,5.7,11.3,311.6,209.7,30.0,41.2,25.1,179.8,69.2,412.2,2.4,5.3,1.6,167.7,2.1,103.0,6.9,239.6,245.4,1.1,274.6,194.5,5.3,393.2,38.2,174.9
2192,2019-09-18,159.2,2.3,33.1,79.2,5.8,90.6,7.4,121.0,18.7,61.1,5.6,11.5,316.1,208.4,31.5,42.2,25.4,177.7,68.4,399.2,2.4,5.3,1.6,169.8,2.3,105.7,7.5,243.0,245.5,1.2,282.1,161.5,5.2,351.9,37.7,164.1
2194,2019-09-20,152.4,2.2,35.5,104.5,5.2,100.0,7.4,113.4,18.1,64.4,6.0,11.5,321.0,200.8,29.8,42.7,26.6,177.6,70.0,383.2,2.5,5.7,1.8,173.2,2.2,105.0,7.4,225.2,242.4,1.0,287.2,165.1,5.0,375.3,40.8,183.4
2195,2019-09-21,159.3,2.1,36.2,98.8,5.2,101.4,7.4,108.1,18.4,65.3,5.8,11.8,314.9,196.3,31.0,43.0,25.7,180.1,70.3,389.6,2.5,5.8,1.6,172.9,2.2,93.3,7.5,227.9,237.8,1.1,282.9,167.0,5.1,378.5,41.0,176.2
2196,2019-09-22,156.6,2.0,31.4,93.1,5.2,103.6,7.0,94.0,18.1,63.9,6.1,11.0,294.1,169.5,27.0,40.0,26.4,169.8,66.3,386.6,2.3,5.9,1.7,162.8,2.1,86.8,7.0,216.8,222.2,0.8,264.6,169.4,4.8,316.7,33.6,162.8
2197,2019-09-23,158.1,2.0,27.2,98.1,5.0,103.5,7.1,98.5,18.4,62.7,5.3,11.0,317.2,179.6,29.2,41.0,26.6,177.3,71.4,409.6,2.5,5.8,1.6,164.0,2.0,89.7,7.6,213.9,225.8,1.0,280.4,179.5,4.7,326.9,38.3,166.7
2198,2019-09-24,153.1,2.0,24.7,98.1,5.3,98.6,7.5,99.3,18.6,61.0,5.8,11.0,320.5,186.1,29.8,39.8,24.1,158.3,70.2,403.0,2.3,5.7,1.6,163.5,2.0,95.0,7.5,220.3,228.5,0.9,282.4,169.4,4.2,328.4,39.7,153.1
2199,2019-09-25,153.9,2.1,25.7,89.0,5.3,86.6,6.6,102.4,18.5,60.0,5.6,12.2,312.7,185.6,30.7,39.8,22.4,159.2,68.8,391.5,2.3,6.1,1.6,166.5,2.0,89.4,7.3,222.9,225.0,1.0,282.3,153.7,4.3,335.1,40.4,139.1
2200,2019-09-26,147.7,1.4,28.8,69.5,5.2,84.2,7.4,102.6,18.5,59.7,7.2,11.9,306.6,184.2,29.4,41.3,21.8,154.8,68.1,385.4,2.4,6.4,1.6,162.9,2.1,87.6,7.4,219.3,226.6,1.0,280.9,154.1,4.5,301.8,39.9,142.8
2201,2019-09-27,149.7,1.9,29.6,70.4,4.7,81.3,7.5,100.9,18.4,59.1,7.6,11.9,289.4,179.5,28.7,39.5,22.1,164.7,70.2,379.7,2.3,6.1,1.7,162.4,2.1,84.1,7.7,197.7,222.0,1.0,293.5,148.7,4.4,276.3,38.8,140.9
2202,2019-09-28,154.2,2.3,29.4,53.0,4.3,80.8,7.4,94.6,18.4,57.8,7.2,11.9,279.2,169.3,27.3,30.1,20.1,163.0,71.3,385.6,2.4,6.1,1.4,152.4,2.2,83.2,7.8,165.1,210.8,1.2,291.6,160.2,4.7,261.3,36.5,133.4
2203,2019-09-29,160.0,2.2,26.5,43.5,3.4,76.2,6.8,84.7,18.1,57.5,6.1,11.3,257.9,143.0,24.5,34.5,19.0,156.0,65.1,380.7,2.2,6.1,1.6,154.1,2.4,78.9,7.3,122.6,197.9,1.2,274.7,166.3,4.1,244.4,33.0,122.6
2204,2019-10-07,158.5,2.3,25.1,94.4,4.1,82.8,7.0,82.5,16.7,56.1,6.1,12.0,299.3,147.8,26.7,38.8,23.2,136.3,66.3,408.9,2.5,5.1,1.7,172.0,2.3,79.7,6.8,148.4,182.5,0.5,268.8,176.0,3.8,322.2,36.3,128.2
2206,2019-10-09,158.4,2.0,23.5,81.3,4.0,83.7,6.4,82.8,16.6,53.1,6.0,11.2,307.2,148.9,25.9,39.9,20.9,145.7,72.1,401.5,2.4,5.2,1.6,173.2,2.1,76.7,8.2,148.4,193.7,0.4,312.9,166.7,4.2,325.9,35.4,118.3
2207,2019-10-10,159.6,2.2,26.1,91.3,4.1,87.5,7.6,83.2,17.7,59.9,6.3,11.2,327.4,155.6,27.2,39.9,23.2,153.5,71.7,418.3,2.5,5.6,1.8,178.6,2.2,78.3,8.2,154.6,197.7,0.6,318.7,168.6,3.8,332.7,35.4,128.2
2208,2019-10-11,159.1,2.6,29.1,93.0,4.1,88.3,7.8,84.9,17.7,61.9,6.3,12.7,329.8,158.2,27.8,40.6,23.8,156.5,70.2,414.9,2.3,5.6,1.8,180.5,2.2,90.7,8.4,155.3,201.4,0.6,323.6,165.9,4.1,329.4,34.9,140.5
2209,2019-10-12,160.6,2.4,27.6,93.6,4.0,86.9,7.7,82.5,17.7,62.2,5.9,12.8,333.3,157.5,27.6,40.0,22.2,155.1,68.6,420.2,2.2,5.7,1.7,178.8,1.9,86.2,8.3,152.6,202.7,0.7,320.9,160.2,4.4,323.1,35.8,141.4
2210,2019-10-13,162.2,2.2,28.0,92.0,3.2,87.7,7.1,80.2,17.6,59.2,7.0,12.8,320.9,146.0,25.6,38.6,24.3,147.2,62.8,413.6,2.6,5.7,1.7,178.2,2.1,87.6,7.6,140.8,202.3,0.5,284.9,163.9,4.3,316.4,33.4,139.1
2211,2019-10-14,165.1,2.1,29.5,92.9,3.8,87.8,7.4,85.8,18.1,61.3,6.3,12.8,341.8,155.4,27.4,40.8,24.2,160.2,68.7,438.4,2.4,5.5,1.7,181.8,2.1,89.9,8.2,146.2,206.5,0.8,301.2,175.4,4.5,324.6,35.5,141.5
2212,2019-10-15,164.4,2.1,29.4,92.2,4.3,87.1,7.6,86.0,18.2,62.9,6.3,12.8,348.0,157.7,26.8,40.3,24.1,160.7,69.6,446.6,2.5,5.6,1.6,184.5,2.3,84.4,7.7,151.2,211.2,0.9,292.1,179.7,4.8,326.3,36.1,148.2
2213,2019-10-16,156.5,2.3,30.0,93.3,3.9,86.8,7.7,88.3,18.3,64.2,5.8,12.8,357.3,157.5,28.1,38.9,24.0,158.1,67.7,452.7,2.4,5.3,1.7,185.5,2.2,80.8,7.5,141.5,213.1,0.8,282.1,180.8,4.6,330.1,35.8,141.6
2214,2019-10-17,152.3,2.0,31.0,95.0,4.2,89.5,7.6,87.9,18.6,63.8,5.3,12.8,360.1,156.1,28.1,41.3,24.7,161.8,67.4,458.8,2.5,5.5,1.7,187.7,2.2,81.5,7.4,138.5,215.5,0.9,266.3,173.4,4.8,327.3,35.6,154.3
2215,2019-10-18,154.9,2.1,30.1,95.5,4.1,83.1,7.6,86.4,18.3,65.0,5.7,12.8,364.7,145.9,28.1,30.5,25.5,162.5,67.9,441.8,2.6,5.4,1.7,187.1,1.8,81.7,7.5,118.8,213.0,0.9,276.9,163.4,4.9,323.6,35.7,161.1
2216,2019-10-19,155.4,1.9,30.2,88.1,3.9,78.2,7.7,80.7,18.2,63.2,5.8,10.3,362.1,142.9,27.8,39.9,24.4,154.6,67.0,400.0,2.4,5.5,1.7,182.7,1.9,88.0,6.9,118.9,208.4,0.9,264.2,147.6,4.6,316.5,34.9,164.8
2217,2019-10-20,149.7,2.1,29.1,83.8,3.3,75.7,7.2,75.3,18.1,61.6,5.9,10.8,343.1,137.5,23.7,40.0,22.3,138.3,61.8,368.4,2.2,6.0,1.8,168.1,1.9,90.4,6.6,110.9,202.2,0.8,249.8,142.9,4.9,299.3,31.8,156.5
2218,2019-10-21,152.5,2.0,26.2,84.4,3.7,74.1,7.4,78.4,18.2,62.4,6.0,10.8,351.2,125.5,26.6,41.8,22.4,146.0,63.3,357.7,2.4,5.6,1.7,171.0,2.1,83.8,7.0,113.4,203.1,0.9,253.7,143.2,5.0,296.7,35.1,158.2
2219,2019-10-22,146.7,2.0,26.9,82.6,3.4,76.7,7.6,75.9,17.1,62.7,6.3,10.8,347.8,132.4,27.2,42.6,23.9,146.2,65.9,383.7,2.5,5.9,1.7,169.7,2.2,85.8,7.2,119.7,202.6,1.1,257.5,146.8,4.7,290.5,34.7,159.6
2220,2019-10-23,144.4,2.2,26.7,80.2,3.7,75.7,7.6,74.2,18.3,61.7,6.2,11.5,337.8,137.0,27.8,42.3,23.6,147.4,65.6,387.9,2.7,5.9,1.7,164.3,2.1,79.8,7.3,124.5,200.6,1.1,262.0,146.2,3.8,286.8,34.8,149.6
2221,2019-10-24,146.6,2.0,24.6,74.1,3.7,72.8,7.5,75.9,18.6,58.6,6.0,10.5,327.4,137.9,27.4,43.5,20.0,147.2,65.1,383.7,2.5,6.1,1.7,164.9,2.1,70.8,7.1,125.7,202.3,1.2,259.4,145.2,4.1,286.7,35.9,124.8
2222,2019-10-25,151.4,2.1,22.3,70.3,3.7,73.9,7.3,76.0,18.2,57.3,5.8,10.5,312.7,134.7,27.6,43.2,19.9,141.8,64.9,363.2,2.5,5.7,1.7,171.3,2.1,70.5,7.7,122.0,204.3,1.2,266.0,149.4,3.9,302.9,36.0,110.6
2223,2019-10-26,149.8,2.1,20.3,71.1,3.4,73.5,6.6,69.1,17.2,59.7,6.8,10.5,279.0,124.8,25.2,42.6,22.9,140.1,62.4,347.4,2.5,5.5,1.8,170.3,2.1,73.9,7.0,117.0,197.0,1.0,241.5,149.4,3.7,287.8,32.7,116.3
2224,2019-10-27,146.1,2.2,22.7,77.9,2.9,68.5,4.0,60.8,12.0,58.8,6.8,8.9,233.3,104.3,17.0,43.1,24.5,132.6,57.2,313.9,2.5,5.6,1.7,162.8,2.4,76.1,5.3,90.7,185.3,0.8,195.7,141.9,4.1,290.0,26.1,113.9
2226,2019-10-29,156.7,2.0,24.3,80.0,3.3,71.2,4.1,63.2,14.0,60.3,5.7,10.1,229.6,105.6,21.5,42.9,23.6,133.8,64.4,320.1,2.4,5.7,1.7,156.5,2.0,77.4,6.3,105.8,188.1,0.7,218.6,145.3,4.2,262.8,27.7,115.1
2227,2019-10-30,149.8,2.0,25.3,79.4,3.6,74.0,5.8,68.4,15.3,61.5,5.5,10.1,234.9,116.2,25.2,43.3,22.7,136.9,63.5,350.4,2.5,5.8,1.8,166.0,2.0,80.1,6.0,110.1,201.3,0.9,221.8,145.8,4.0,268.2,30.9,117.4
2228,2019-10-31,148.7,1.8,26.5,82.6,3.6,75.1,6.8,67.6,17.0,61.3,5.6,12.3,261.5,119.5,26.4,42.8,23.8,146.8,60.6,360.6,2.4,6.0,1.7,175.0,2.0,78.3,6.1,112.4,209.7,1.1,230.7,148.6,3.8,273.2,31.9,123.7
2229,2019-11-01,153.8,2.1,25.9,82.7,3.6,74.3,7.1,69.0,17.2,61.2,6.5,12.3,282.1,122.5,27.1,44.2,24.4,121.0,62.3,362.2,2.4,5.8,1.6,180.7,2.3,83.3,6.4,111.3,210.8,1.2,245.8,150.8,4.1,276.9,33.3,124.9
2230,2019-11-02,155.2,2.1,25.2,79.5,3.5,74.1,6.9,64.8,17.2,60.7,6.2,12.3,278.5,117.4,26.7,43.9,23.9,142.8,65.0,360.6,2.5,5.8,1.9,184.0,2.1,84.1,6.8,108.5,205.0,1.2,253.6,150.5,4.1,281.4,33.2,123.3
2231,2019-11-03,157.5,1.9,24.5,77.9,3.1,74.4,6.4,61.2,17.2,60.4,5.7,12.3,261.9,104.3,24.9,42.2,23.6,141.7,60.3,357.5,2.6,5.9,1.7,181.7,2.3,84.0,6.3,98.8,202.4,1.1,243.0,147.6,4.1,268.8,30.3,116.8
2232,2019-11-04,164.0,2.1,24.3,79.4,3.5,75.7,6.7,66.3,17.7,60.7,6.0,12.1,284.8,115.6,26.4,43.6,23.6,159.9,66.9,388.4,2.5,5.8,1.6,189.7,2.3,78.9,6.9,106.4,212.7,1.0,264.6,156.4,4.1,274.4,32.6,125.0
2233,2019-11-05,167.9,2.0,25.4,75.1,3.5,75.0,7.2,66.4,17.6,61.1,6.7,12.7,289.3,118.0,27.2,43.3,24.0,165.2,69.4,395.1,2.6,5.8,1.6,196.9,2.3,75.9,7.1,106.4,215.9,1.2,283.1,159.5,4.0,270.5,34.4,128.1
2234,2019-11-06,173.5,2.2,24.5,74.0,3.5,75.9,7.4,67.6,18.0,61.4,6.3,12.7,293.8,119.6,27.9,40.1,24.0,171.6,71.0,400.2,2.5,6.0,1.7,203.4,2.1,74.4,7.0,106.7,218.6,1.3,295.3,162.4,4.1,272.9,34.2,125.3
2237,2019-11-09,164.9,2.0,24.2,75.7,3.3,70.9,7.3,61.4,17.9,62.3,5.7,12.2,292.8,114.3,27.4,24.5,23.4,166.9,69.6,389.0,2.3,6.4,2.1,202.3,2.2,60.4,7.6,101.7,215.6,1.3,281.2,157.3,3.4,270.7,34.5,99.6
2238,2019-11-10,165.1,2.0,22.5,75.8,3.0,72.5,6.6,59.6,17.5,62.7,5.2,12.2,287.8,102.6,25.9,31.3,23.4,155.8,62.4,378.3,2.3,6.3,1.6,204.4,2.0,72.0,7.0,94.2,211.3,1.0,262.4,155.8,2.8,260.4,31.5,91.1
2239,2019-11-11,173.2,2.1,23.6,74.8,3.3,72.1,6.9,63.2,17.7,62.8,5.3,12.2,308.7,107.9,27.3,36.2,23.9,168.5,67.9,402.5,2.3,5.9,1.8,209.1,2.2,73.3,6.5,99.0,212.4,1.2,286.3,160.5,4.3,269.0,32.9,109.0
2240,2019-11-12,176.0,2.0,23.8,71.3,3.2,71.7,7.3,59.9,18.1,63.5,5.2,12.5,314.2,114.1,26.8,38.1,23.6,173.2,69.7,408.4,2.4,5.9,1.7,214.7,2.1,78.4,7.6,98.0,214.4,1.3,293.5,174.7,3.6,267.4,33.0,115.2
2241,2019-11-13,173.3,2.2,23.7,69.1,3.5,70.8,7.3,62.0,18.1,62.4,5.8,12.4,314.5,113.3,27.9,39.3,23.9,177.3,70.8,414.3,2.4,6.0,1.8,218.5,2.1,70.4,7.6,102.6,215.3,1.5,295.1,176.6,4.0,268.7,33.7,115.8
2242,2019-11-14,171.9,2.1,23.5,69.7,3.4,71.2,7.2,63.2,18.0,61.4,6.0,12.4,309.8,114.0,28.5,39.2,24.7,175.6,71.4,409.9,2.4,5.7,1.7,221.1,2.2,65.0,7.6,104.0,196.9,1.4,297.1,183.5,4.1,276.1,34.0,112.3
2243,2019-11-15,165.5,2.0,24.7,72.7,3.5,71.2,7.3,60.6,18.0,61.2,5.6,12.4,307.0,114.4,27.8,38.8,24.7,172.8,72.6,410.3,2.4,5.6,1.7,222.6,2.1,65.2,7.4,101.8,194.3,1.3,288.3,194.0,4.0,277.4,34.3,117.8
2244,2019-11-16,168.3,2.1,24.1,71.2,3.3,70.8,7.2,60.4,18.2,59.8,5.5,12.9,313.7,110.5,27.6,41.8,23.8,172.0,72.1,416.2,2.5,5.8,1.9,224.7,2.2,66.7,7.4,101.3,200.5,1.4,273.6,192.5,3.8,272.1,33.3,115.7
2245,2019-11-17,168.3,2.0,22.4,69.4,3.0,70.8,7.6,58.5,17.7,61.3,5.6,12.0,299.7,101.8,25.3,42.0,23.9,164.1,65.4,406.7,2.5,5.7,1.7,227.0,2.1,64.2,6.7,93.0,203.7,1.1,260.2,189.2,3.5,257.1,30.9,106.1
2246,2019-11-18,175.1,2.1,22.6,68.6,3.3,70.8,6.8,61.5,18.1,61.8,5.7,12.0,316.8,111.4,27.3,42.5,23.8,180.4,72.1,421.9,2.5,5.9,1.7,232.0,2.3,66.7,7.2,100.8,208.2,1.3,282.8,191.5,3.5,264.6,33.2,110.8
2247,2019-11-19,173.8,2.1,23.6,67.8,3.4,70.7,7.2,62.6,18.0,62.9,5.5,12.0,318.5,115.0,27.4,43.5,23.9,183.5,72.6,429.8,2.6,5.9,1.8,235.2,2.1,73.6,7.4,100.0,211.8,1.5,291.4,190.6,3.5,268.3,34.1,111.2
2248,2019-11-20,167.6,2.1,23.2,67.5,3.5,71.1,7.4,63.6,18.3,63.1,5.7,13.4,318.6,114.6,27.7,43.9,24.1,186.2,71.5,431.3,2.5,6.0,1.9,238.4,2.1,74.9,7.4,105.3,214.7,1.4,290.2,194.8,3.5,266.3,34.1,114.1
2250,2019-11-22,169.6,2.0,23.7,68.7,3.4,72.3,7.4,64.0,18.3,62.7,5.4,13.0,334.4,116.3,27.3,44.5,24.2,186.4,71.9,429.8,2.4,6.0,1.7,244.0,2.1,74.1,7.2,106.3,218.7,1.9,273.6,190.4,3.6,265.9,34.5,114.2
2251,2019-11-23,169.3,2.1,23.3,67.6,3.3,71.2,7.4,60.4,18.3,61.4,5.8,13.0,331.3,114.6,28.2,43.0,24.6,188.0,72.0,431.0,2.5,6.2,1.8,245.0,2.1,73.8,6.9,102.7,220.6,1.9,267.5,177.5,3.6,260.0,34.7,113.9
2252,2019-11-24,167.3,2.2,21.7,67.8,2.9,70.8,6.8,58.0,18.0,61.4,6.0,11.8,321.7,105.6,25.7,43.7,24.1,176.5,65.8,417.1,2.6,6.1,1.8,246.0,2.1,72.1,6.3,98.9,215.0,1.2,244.6,174.0,3.3,255.2,31.5,102.9
2253,2019-11-25,169.5,2.2,22.6,66.6,3.2,71.6,7.0,62.5,18.3,61.4,6.3,12.3,334.9,114.5,27.9,44.5,24.4,196.3,72.0,438.0,2.5,5.9,1.7,248.2,2.1,72.1,6.8,101.7,216.7,1.5,269.1,178.7,3.5,260.8,33.1,107.5
2254,2019-11-26,169.5,2.1,22.7,68.3,3.4,72.8,7.3,63.5,18.5,59.8,6.5,12.3,339.2,114.2,28.4,44.2,24.7,182.1,73.0,442.3,2.4,5.7,1.7,250.9,2.1,74.4,7.0,100.3,214.5,1.6,280.8,180.8,3.4,258.2,34.1,110.8
2255,2019-11-27,169.9,2.0,23.3,68.7,3.5,71.5,7.4,62.6,18.6,61.3,5.6,12.3,336.5,108.2,28.6,40.1,24.2,185.8,73.5,441.0,2.6,5.8,1.8,253.4,2.2,73.8,7.2,98.0,218.6,1.6,280.3,170.8,3.6,258.4,34.6,113.4
2256,2019-11-28,168.6,2.1,23.1,69.3,3.5,71.4,7.4,62.4,17.7,61.3,5.7,12.5,334.7,100.3,28.2,37.9,24.1,190.8,73.8,443.7,2.6,5.5,1.8,252.8,2.2,74.5,7.1,99.4,213.0,1.6,265.8,169.0,3.6,238.2,30.2,113.0
2257,2019-11-29,167.7,2.1,22.9,69.0,3.5,71.9,7.4,63.5,18.4,60.2,5.9,12.9,336.7,109.9,29.2,44.3,24.3,195.3,74.2,443.7,2.4,5.5,1.8,250.3,2.2,74.9,7.3,102.8,212.3,1.5,264.7,168.6,3.9,236.2,34.2,114.1
2258,2019-11-30,170.0,2.2,23.0,69.0,3.3,71.7,7.3,60.4,18.3,60.9,5.4,12.9,333.5,108.5,29.1,44.1,24.5,190.9,72.0,445.0,2.5,6.0,1.8,250.7,2.2,77.5,6.9,101.4,213.3,1.4,250.0,167.3,3.4,240.5,34.2,115.6
2259,2019-12-01,151.7,2.1,20.4,66.8,3.1,70.5,6.5,57.2,17.7,58.0,5.3,12.9,318.3,97.7,25.8,43.8,23.6,162.3,64.2,424.4,2.6,5.9,1.8,246.0,2.1,83.8,5.8,92.9,210.3,1.2,211.8,159.2,3.4,232.6,30.9,102.1
2260,2019-12-02,151.6,2.3,23.4,65.3,3.4,71.7,6.8,60.8,18.2,58.0,5.8,12.4,330.3,109.1,28.3,44.3,23.7,167.4,70.0,437.4,2.4,6.0,1.6,248.2,2.2,85.4,6.4,100.2,210.4,1.5,230.6,157.3,2.6,240.5,33.0,108.5
2261,2019-12-03,152.6,2.3,22.0,66.1,3.5,71.9,7.3,62.5,18.5,60.0,5.6,12.4,331.3,115.8,28.4,44.4,23.6,165.0,69.8,439.8,2.3,6.0,1.7,250.3,2.2,86.0,6.5,102.1,217.5,1.7,242.5,156.0,3.4,239.9,35.0,110.9
2262,2019-12-04,153.2,2.1,22.2,65.1,3.2,71.5,7.4,62.6,18.8,59.3,6.2,12.4,330.8,118.6,29.6,45.3,23.8,172.9,70.2,445.8,2.5,6.0,1.7,251.9,2.2,79.4,6.5,107.9,220.4,1.7,251.7,165.9,3.3,245.0,35.4,110.1
2263,2019-12-05,156.4,2.1,21.5,66.2,3.5,73.1,7.4,63.5,18.9,60.9,5.9,12.4,336.3,119.4,29.9,46.4,24.4,174.5,69.8,449.6,2.3,5.9,1.8,253.1,2.2,75.1,6.7,112.0,222.7,1.6,254.2,172.5,3.4,250.4,35.3,110.4
2264,2019-12-06,156.0,2.2,22.6,67.6,3.6,72.8,7.4,65.0,18.7,61.6,6.4,12.5,331.9,121.6,30.4,45.9,23.8,179.9,68.7,441.9,2.4,6.0,1.8,253.3,2.2,75.8,6.6,114.0,225.4,1.7,257.7,181.5,3.9,249.4,36.1,110.8
2265,2019-12-07,155.0,2.3,21.5,66.8,3.4,72.5,7.3,62.0,18.6,59.9,6.2,12.3,325.8,120.5,30.0,46.4,23.8,177.1,69.8,434.6,2.2,6.0,1.8,255.1,2.2,74.0,6.7,113.8,223.2,1.7,250.4,181.7,3.7,248.3,35.0,114.1
2266,2019-12-08,150.3,2.1,21.1,67.6,3.1,73.0,6.7,59.3,18.2,60.3,5.7,12.3,312.0,109.0,26.4,45.4,24.3,169.7,64.7,421.6,2.5,6.1,1.7,252.3,2.2,73.8,6.2,108.5,219.8,1.4,229.0,175.6,3.5,242.3,32.1,107.6
2267,2019-12-09,155.9,2.1,21.3,67.6,3.6,73.5,7.0,62.8,18.6,61.0,6.0,12.3,328.8,118.4,29.4,46.0,24.4,184.5,70.6,442.9,2.5,6.2,1.8,253.5,2.1,75.1,6.9,110.7,222.6,1.7,258.0,182.7,3.4,244.7,34.7,110.4
2268,2019-12-10,159.7,2.1,20.0,70.3,3.5,74.4,7.4,62.9,19.0,62.6,5.9,12.8,335.5,122.1,29.7,47.2,24.5,188.0,71.5,454.0,2.5,6.0,1.7,256.0,2.1,76.7,7.2,114.1,228.8,1.8,274.8,187.2,3.4,249.2,36.1,114.3
2269,2019-12-11,163.0,2.3,21.1,67.9,3.7,76.2,7.5,65.4,19.0,62.3,5.6,12.8,332.2,121.0,30.3,46.9,24.8,196.1,72.5,455.5,2.6,6.3,1.7,257.5,2.2,76.5,7.1,110.8,229.9,1.8,278.4,192.7,3.4,253.4,36.4,113.5
2270,2019-12-12,160.7,2.1,18.9,69.1,4.1,76.9,7.4,64.8,19.0,62.1,5.5,12.4,325.9,111.3,31.2,45.9,24.5,196.6,72.6,451.3,2.7,6.0,1.7,243.8,2.2,76.4,6.5,97.8,211.8,1.8,287.5,197.3,3.2,239.8,36.5,114.3
2271,2019-12-13,159.3,2.1,19.0,53.8,4.3,75.8,7.4,66.8,18.8,62.6,6.1,12.6,319.3,95.7,29.2,38.9,24.0,204.2,72.4,438.7,2.6,6.0,1.7,211.0,2.1,76.2,7.3,94.7,202.2,1.8,283.2,199.6,3.3,186.8,29.5,113.2
2272,2019-12-14,156.6,2.0,20.1,54.9,3.8,75.8,6.7,63.8,18.6,61.4,6.0,12.2,317.1,110.4,29.3,44.2,23.2,197.7,70.4,435.7,2.6,5.8,2.0,228.5,2.1,79.8,6.8,103.7,211.4,1.7,256.1,200.1,3.4,229.9,33.4,112.0
2273,2019-12-15,154.2,2.0,19.7,63.9,3.4,74.2,6.6,62.0,18.2,61.6,6.2,11.4,299.5,101.7,27.6,47.7,21.8,178.7,63.4,422.9,2.5,6.0,1.7,220.9,2.1,75.8,6.1,97.2,212.7,1.6,223.8,199.6,3.4,234.2,32.7,108.3
2274,2019-12-16,155.9,2.1,20.9,64.1,4.2,72.7,6.9,67.6,18.5,62.7,5.2,12.5,307.5,114.3,29.7,48.8,22.4,195.5,68.7,434.9,2.5,6.0,1.8,221.8,2.1,68.4,6.8,103.0,217.9,1.7,255.2,204.5,3.4,243.5,37.1,109.9
2275,2019-12-17,158.2,2.1,21.2,65.4,4.2,75.8,7.3,70.2,18.6,63.8,6.3,12.7,309.1,119.2,30.0,48.9,24.2,198.9,67.1,445.4,2.6,5.9,1.8,223.8,2.1,68.9,7.0,105.0,222.5,1.8,266.2,208.6,3.5,253.5,38.5,112.9
